b'["time", "open", "high", "low", "close", "volume"]'
b'["2022-01-25 11:51:00", "130.991062445", "131.238029003", "130.862639834", "131.199107073", "25703"]'
b'["2022-01-25 11:50:00", "131.050334418", "131.050334418", "130.872518497", "131.002719266", "14404"]'
b'["2022-01-25 11:49:00", "130.862639834", "131.070091743", "130.833003847", "131.033244333", "14611"]'
b'["2022-01-25 11:47:00", "130.828064516", "131.020698431", "130.796551583", "130.946608464", "37626"]'
b'["2022-01-25 11:43:00", "130.324252737", "130.368706718", "130.220526783", "130.319313406", "12100"]'
b'["2022-01-25 11:37:00", "130.689763244", "130.817395561", "130.566279964", "130.814827109", "28624"]'
b'["2022-01-25 11:34:00", "130.655187925", "130.84288251", "130.655187925", "130.818185854", "27877"]'
b'["2022-01-25 11:33:00", "130.497129328", "130.773731873", "130.447736017", "130.556500089", "31923"]'
b'["2022-01-25 11:32:00", "130.230405445", "130.783610536", "130.230405445", "130.521825984", "44336"]'
b'["2022-01-25 11:31:00", "130.215587452", "130.260041432", "130.022953537", "130.230405445", "39355"]'
b'["2022-01-25 11:30:00", "130.299556082", "130.368706718", "130.181012134", "130.208178455", "18437"]'
b'["2022-01-25 11:27:00", "130.714459899", "130.931790471", "130.665066588", "130.853749038", "34258"]'
b'["2022-01-25 11:26:00", "130.37858538", "130.773731873", "130.37858538", "130.739156555", "42050"]'
b'["2022-01-25 11:25:00", "130.171133471", "130.37858538", "130.131618822", "130.309434744", "28216"]'
b'["2022-01-25 11:22:00", "130.052589524", "130.279798757", "130.032832199", "130.171133471", "28514"]'
b'["2022-01-25 11:19:00", "130.082225511", "130.123617106", "129.919227582", "130.101982835", "25538"]'
b'["2022-01-25 11:17:00", "129.968620894", "130.040339982", "129.785865641", "129.919227582", "24840"]'
b'["2022-01-25 11:14:00", "129.716715004", "129.785865641", "129.469748446", "129.627807044", "26649"]'
b'["2022-01-25 11:13:00", "129.558656407", "129.756130867", "129.479627109", "129.736472329", "39173"]'
b'["2022-01-25 11:12:00", "129.9538029", "129.973560225", "129.571202308", "129.603110388", "55882"]'
b'["2022-01-25 11:10:00", "130.141497484", "130.171133471", "130.052589524", "130.072346848", "19649"]'
b'["2022-01-25 11:08:00", "130.487250666", "130.734217224", "130.220526783", "130.41810003", "46916"]'
b'["2022-01-25 10:57:00", "130.645309263", "130.645309263", "130.348949393", "130.348949393", "54386"]'
b'["2022-01-25 10:52:00", "131.470177567", "131.771476768", "131.366451613", "131.65293282", "49794"]'
b'["2022-01-25 10:48:00", "130.936729802", "131.208393016", "130.84288251", "131.000941107", "41301"]'
b'["2022-01-25 10:43:00", "130.487250666", "130.54652264", "130.230504232", "130.284738088", "20848"]'
b'["2022-01-25 10:36:00", "130.80336786", "131.020698431", "130.618044155", "130.739156555", "71543"]'
b'["2022-01-25 10:33:00", "131.234077538", "131.475018112", "131.119583841", "131.39668032", "83829"]'
b'["2022-01-25 10:30:00", "130.824113051", "130.84288251", "130.625551938", "130.793489198", "42300"]'
b'["2022-01-25 10:28:00", "130.744095886", "131.158999704", "130.665066588", "131.09972773", "109923"]'
b'["2022-01-25 10:23:00", "129.193145901", "129.361083161", "129.189885943", "129.321568511", "24653"]'
b'["2022-01-25 10:21:00", "129.459869784", "129.459869784", "129.074601953", "129.148691921", "58891"]'
b'["2022-01-25 10:17:00", "129.084480616", "129.813229535", "129.084480616", "129.687079017", "86405"]'
b'["2022-01-25 10:13:00", "128.886907369", "128.886907369", "128.472003551", "128.491760876", "51632"]'
b'["2022-01-25 10:12:00", "128.862210713", "129.064723291", "128.699212785", "128.868137911", "75616"]'
b'["2022-01-25 10:09:00", "127.923737792", "128.323823616", "127.923737792", "128.294187629", "49065"]'
b'["2022-01-25 10:08:00", "127.790375851", "128.066978396", "127.721225215", "127.908919799", "45840"]'
b'["2022-01-25 10:07:00", "127.765679195", "128.017288724", "127.681710565", "127.740587393", "43945"]'
b'["2022-01-25 10:05:00", "127.454501332", "127.652074578", "127.355714708", "127.513081799", "44265"]'
b'["2022-01-25 10:02:00", "127.503894643", "127.543409293", "127.27668541", "127.395229358", "41462"]'
b'["2022-01-25 10:01:00", "127.392265759", "127.849647825", "127.266806748", "127.543409293", "41876"]'
b'["2022-01-25 10:00:00", "127.776842083", "127.889162474", "127.257026872", "127.345836046", "79963"]'
b'["2022-01-25 09:59:00", "128.12625037", "128.264551642", "127.642195916", "127.731103877", "56360"]'
b'["2022-01-25 09:56:00", "127.307803196", "127.829791714", "127.227292098", "127.740982539", "66853"]'
b'["2022-01-25 09:54:00", "127.306321397", "127.444622669", "127.118626813", "127.197656111", "38089"]'
b'["2022-01-25 09:52:00", "127.622339805", "127.632317254", "127.296541521", "127.330919266", "32961"]'
b'["2022-01-25 09:51:00", "127.335957384", "127.711346552", "127.212474105", "127.548348624", "43837"]'
b'["2022-01-25 09:50:00", "127.217413436", "127.731103877", "127.039597514", "127.385350695", "68606"]'
b'["2022-01-25 09:45:00", "127.582923942", "128.333702279", "127.444622669", "127.918798461", "96258"]'
b'["2022-01-25 09:44:00", "127.632317254", "127.800254513", "127.312940101", "127.463293341", "82685"]'
b'["2022-01-25 09:43:00", "127.928677123", "128.007706422", "127.306321397", "127.632317254", "110357"]'
b'["2022-01-25 09:41:00", "128.748606096", "128.827635395", "127.889162474", "127.938555786", "127004"]'
b'["2022-01-25 09:40:00", "129.193047115", "129.222781888", "128.363338266", "128.738727434", "136543"]'
b'["2022-01-25 09:39:00", "128.83830435", "129.410476472", "128.590547499", "129.084480616", "117693"]'
b'["2022-01-25 09:38:00", "128.773302752", "129.242539213", "128.541154188", "128.837514057", "136912"]'
b'["2022-01-25 09:37:00", "128.748606096", "128.946179343", "128.38309559", "128.738727434", "169440"]'
b'["2022-01-25 09:34:00", "129.33885617", "129.410476472", "127.866046404", "128.783181415", "166106"]'
b'["2022-01-25 09:32:00", "128.318884285", "129.301811187", "127.221266114", "129.203024563", "196869"]'
b'["2022-01-25 09:29:00", "128.590547499", "128.590547499", "127.8298905", "127.997728973", "10853"]'
b'["2022-01-25 09:27:00", "128.639940811", "128.718970109", "128.639940811", "128.718970109", "412"]'
b'["2022-01-25 09:26:00", "128.718970109", "128.718970109", "128.570790175", "128.718970109", "1383"]'
b'["2022-01-25 09:23:00", "128.718871323", "128.718871323", "128.67945546", "128.67945546", "1501"]'
b'["2022-01-25 09:19:00", "128.42261024", "128.788120746", "128.42261024", "128.788120746", "1789"]'
b'["2022-01-25 09:18:00", "128.136129032", "128.136129032", "128.136129032", "128.136129032", "194"]'
b'["2022-01-25 09:16:00", "127.780497189", "127.978070435", "127.582923942", "127.760739864", "7413"]'
b'["2022-01-25 09:14:00", "128.175643682", "128.185522344", "127.978070435", "128.096614383", "4751"]'
b'["2022-01-25 09:12:00", "128.422709026", "128.422709026", "128.42261024", "128.42261024", "813"]'
b'["2022-01-25 09:11:00", "128.42261024", "128.42261024", "128.363338266", "128.363338266", "2439"]'
b'["2022-01-25 09:10:00", "128.630062149", "128.630062149", "128.630062149", "128.630062149", "636"]'
b'["2022-01-25 09:09:00", "128.84739272", "128.84739272", "128.817756733", "128.817756733", "332"]'
b'["2022-01-25 09:07:00", "128.639940811", "128.965936668", "128.521396863", "128.965936668", "2241"]'
b'["2022-01-25 09:03:00", "127.195877952", "129.410476472", "127.195877952", "128.916543356", "4514"]'
b'["2022-01-25 08:59:00", "128.175643682", "128.42261024", "128.086735721", "128.42261024", "3693"]'
b'["2022-01-25 08:52:00", "128.037342409", "128.037342409", "128.037342409", "128.037342409", "217"]'
b'["2022-01-25 08:51:00", "128.027463747", "128.047221071", "127.928677123", "128.047221071", "2064"]'
b'["2022-01-25 08:45:00", "128.412731577", "128.412731577", "128.066978396", "128.363338266", "4722"]'
b'["2022-01-25 08:43:00", "128.017585084", "128.412731577", "128.017585084", "128.412632791", "2972"]'
b'["2022-01-25 08:39:00", "127.671831903", "127.671831903", "127.671831903", "127.671831903", "120"]'
b'["2022-01-25 08:38:00", "127.582923942", "127.582923942", "127.582923942", "127.582923942", "518"]'
b'["2022-01-25 08:34:00", "127.829791714", "127.8298905", "127.434744007", "127.434744007", "4743"]'
b'["2022-01-25 08:31:00", "126.960568215", "127.434744007", "126.960568215", "127.434744007", "4537"]'
b'["2022-01-25 08:30:00", "127.158141462", "127.187777449", "127.059354839", "127.187777449", "1161"]'
b'["2022-01-25 08:29:00", "127.039597514", "127.069233501", "126.960568215", "126.960568215", "1263"]'
b'["2022-01-25 08:28:00", "127.395229358", "127.434744007", "127.335957384", "127.335957384", "4497"]'
b'["2022-01-25 08:27:00", "127.434744007", "127.434744007", "127.434744007", "127.434744007", "3302"]'
b'["2022-01-25 08:24:00", "127.335957384", "127.434744007", "127.335957384", "127.434744007", "1209"]'
b'["2022-01-25 08:21:00", "127.434744007", "127.434744007", "127.434744007", "127.434744007", "2646"]'
b'["2022-01-25 08:19:00", "127.810133175", "127.8298905", "127.810133175", "127.810133175", "1312"]'
b'["2022-01-25 08:16:00", "127.928677123", "127.928677123", "127.928677123", "127.928677123", "625"]'
b'["2022-01-25 08:11:00", "127.187777449", "127.434744007", "127.187777449", "127.434744007", "1022"]'
b'["2022-01-25 08:10:00", "127.928677123", "127.928677123", "127.237170761", "127.237170761", "9426"]'
b'["2022-01-25 08:08:00", "128.422511453", "128.42261024", "128.205279669", "128.205279669", "820"]'
b'["2022-01-25 08:06:00", "128.521396863", "128.521396863", "128.076857058", "128.076857058", "6548"]'
b'["2022-01-25 08:05:00", "128.669576798", "128.669576798", "128.472003551", "128.472003551", "779"]'
b'["2022-01-25 08:04:00", "129.163509914", "129.163509914", "128.452246227", "128.452246227", "1402"]'
b'["2022-01-25 08:03:00", "128.797999408", "128.797999408", "128.797999408", "128.797999408", "310"]'
b'["2022-01-25 07:56:00", "128.768363421", "128.768363421", "128.768363421", "128.768363421", "361"]'
b'["2022-01-25 07:55:00", "128.837514057", "128.916543356", "128.837514057", "128.916543356", "2198"]'
b'["2022-01-25 07:52:00", "128.669576798", "128.669576798", "128.669576798", "128.669576798", "100"]'
b'["2022-01-25 07:48:00", "128.817756733", "128.817756733", "128.620183486", "128.620183486", "2114"]'
b'["2022-01-25 07:30:00", "129.380840485", "129.380840485", "129.380840485", "129.380840485", "300"]'
b'["2022-01-25 07:26:00", "129.212903226", "129.212903226", "129.212903226", "129.212903226", "332"]'
b'["2022-01-25 07:25:00", "129.163509914", "129.163509914", "129.163509914", "129.163509914", "785"]'
b'["2022-01-25 07:21:00", "128.936300681", "128.936300681", "128.936300681", "128.936300681", "1605"]'
b'["2022-01-25 07:19:00", "129.608049719", "129.608049719", "129.608049719", "129.608049719", "109"]'
b'["2022-01-25 07:16:00", "129.163509914", "129.163509914", "129.163509914", "129.163509914", "306"]'
b'["2022-01-25 07:08:00", "127.948434448", "127.948434448", "127.721225215", "127.948434448", "12656"]'
b'["2022-01-25 07:06:00", "128.472003551", "128.472003551", "128.225036993", "128.225036993", "756"]'
b'["2022-01-25 07:03:00", "129.163509914", "129.163509914", "129.163509914", "129.163509914", "1680"]'
b'["2022-01-25 06:55:00", "129.706836342", "129.706836342", "129.706836342", "129.706836342", "349"]'
b'["2022-01-25 06:42:00", "129.736472329", "129.736472329", "129.736472329", "129.736472329", "815"]'
b'["2022-01-25 06:31:00", "129.82538029", "129.82538029", "129.637685706", "129.637685706", "895"]'
b'["2022-01-25 06:00:00", "130.793489198", "130.793489198", "130.793489198", "130.793489198", "1001"]'
b'["2022-01-25 05:46:00", "131.317058301", "131.317058301", "131.317058301", "131.317058301", "592"]'
b'["2022-01-25 05:37:00", "131.860384729", "131.860384729", "131.801112755", "131.830748742", "1190"]'
b'["2022-01-25 05:32:00", "131.247907665", "131.247907665", "131.238029003", "131.238029003", "205"]'
b'["2022-01-24 20:00:00", "130.388464043", "130.398342705", "130.102081622", "130.388464043", "10844"]'
b'["2022-01-24 19:56:00", "129.9538029", "129.9538029", "129.904409589", "129.904409589", "3611"]'
b'["2022-01-24 19:55:00", "129.953901687", "129.953901687", "129.9538029", "129.9538029", "387"]'
b'["2022-01-24 19:53:00", "130.299556082", "130.299556082", "129.963681563", "129.963681563", "1076"]'
b'["2022-01-24 19:49:00", "130.200868245", "130.487250666", "130.200868245", "130.299654868", "2570"]'
b'["2022-01-24 19:48:00", "130.210648121", "130.497129328", "130.200769458", "130.497129328", "1306"]'
b'["2022-01-24 19:47:00", "130.497129328", "130.497129328", "130.200769458", "130.497129328", "2883"]'
b'["2022-01-24 19:46:00", "130.200769458", "130.595915951", "130.200769458", "130.497129328", "2792"]'
b'["2022-01-24 19:44:00", "130.042710861", "130.052589524", "129.894530926", "129.894530926", "1770"]'
b'["2022-01-24 19:42:00", "130.171133471", "130.171133471", "130.062468186", "130.062468186", "1265"]'
b'["2022-01-24 19:41:00", "130.052589524", "130.052589524", "130.052589524", "130.052589524", "183"]'
b'["2022-01-24 19:37:00", "130.260041432", "130.260041432", "130.260041432", "130.260041432", "371"]'
b'["2022-01-24 19:33:00", "130.200769458", "130.37858538", "130.003196212", "130.25016277", "6849"]'
b'["2022-01-24 19:31:00", "130.497129328", "130.497129328", "130.398342705", "130.41810003", "1580"]'
b'["2022-01-24 19:27:00", "129.706737555", "129.904409589", "129.706737555", "129.904409589", "1271"]'
b'["2022-01-24 19:26:00", "129.479627109", "129.706836342", "129.479627109", "129.706836342", "1336"]'
b'["2022-01-24 19:23:00", "129.262296537", "130.151376147", "129.262296537", "129.894530926", "9377"]'
b'["2022-01-24 19:22:00", "129.163509914", "129.163509914", "129.163509914", "129.163509914", "503"]'
b'["2022-01-24 19:20:00", "129.430233797", "129.440112459", "129.420355135", "129.440112459", "704"]'
b'["2022-01-24 19:17:00", "129.084579402", "129.084579402", "129.084579402", "129.084579402", "273"]'
b'["2022-01-24 19:16:00", "129.252417875", "129.252417875", "129.064822078", "129.064822078", "817"]'
b'["2022-01-24 19:09:00", "129.262296537", "129.262296537", "129.262296537", "129.262296537", "1126"]'
b'["2022-01-24 19:07:00", "129.410476472", "129.410476472", "128.718970109", "128.718970109", "2393"]'
b'["2022-01-24 19:06:00", "129.311689849", "129.608049719", "129.212903226", "129.608049719", "6911"]'
b'["2022-01-24 19:04:00", "129.163509914", "129.608049719", "129.163509914", "129.608049719", "4975"]'
b'["2022-01-24 18:58:00", "128.916543356", "129.015329979", "128.916543356", "128.916543356", "944"]'
b'["2022-01-24 18:57:00", "128.916543356", "128.916543356", "128.916543356", "128.916543356", "1173"]'
b'["2022-01-24 18:53:00", "129.114116603", "129.410377686", "129.114116603", "129.212903226", "8074"]'
b'["2022-01-24 18:51:00", "128.886907369", "129.015329979", "128.669576798", "129.015329979", "9149"]'
b'["2022-01-24 18:50:00", "128.718970109", "128.886907369", "128.669576798", "128.669576798", "1248"]'
b'["2022-01-24 18:49:00", "128.294187629", "128.916543356", "128.294187629", "128.42261024", "5524"]'
b'["2022-01-24 18:48:00", "128.225036993", "128.274430305", "128.116371708", "128.274430305", "1290"]'
b'["2022-01-24 18:47:00", "128.106493045", "128.323823616", "128.106493045", "128.323823616", "6094"]'
b'["2022-01-24 18:45:00", "127.849647825", "127.928677123", "127.849647825", "127.928677123", "1498"]'
b'["2022-01-24 18:44:00", "127.731103877", "127.731103877", "127.731103877", "127.731103877", "837"]'
b'["2022-01-24 18:43:00", "127.582923942", "127.582923942", "127.582923942", "127.582923942", "563"]'
b'["2022-01-24 18:40:00", "127.582923942", "127.582923942", "127.582923942", "127.582923942", "2620"]'
b'["2022-01-24 18:39:00", "127.414986682", "127.928578337", "127.414986682", "127.928578337", "1107"]'
b'["2022-01-24 18:38:00", "127.70146789", "127.70146789", "127.296442735", "127.345836046", "5480"]'
b'["2022-01-24 18:37:00", "127.790375851", "127.790375851", "127.681710565", "127.731103877", "887"]'
b'["2022-01-24 18:36:00", "127.642195916", "127.978070435", "127.642195916", "127.928677123", "1614"]'
b'["2022-01-24 18:35:00", "127.681710565", "127.790375851", "127.642195916", "127.790375851", "1377"]'
b'["2022-01-24 18:32:00", "127.978070435", "127.978070435", "127.978070435", "127.978070435", "574"]'
b'["2022-01-24 18:31:00", "128.027463747", "128.086735721", "127.978070435", "128.086735721", "1612"]'
b'["2022-01-24 18:30:00", "128.215158331", "128.323823616", "128.027463747", "128.027463747", "1765"]'
b'["2022-01-24 18:29:00", "128.037342409", "128.175643682", "127.978070435", "128.086735721", "2620"]'
